horizon,group,paper_id,source_pdf,source_sha256,output_json,output_sha256,schema_version,packet_status,quality_score,precision,recall,source_chunks,selected_chunks,delivery_phase,recovery_attempt,model,report_record
long,7,7_5,data/formal_corpus/long/7/7_5.pdf,789cb3ce10a008172feaee272515900e605b217cc7fe67ce87524da7030d2ea7,data/formal_outputs/2_2_version_228/long/7/7_5.json,df2d07161601eb271f8c057fdc6926c9d48bf6340e87b78dc2aa4a3a85a28e79,2.2,accepted,1.0,1.0,1.0,24,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/long/7/papers.jsonl
long,7,7_6,data/formal_corpus/long/7/7_6.pdf,4b0bea3d69cbcb044b4e6b754de87ad3dc6efe7e5f2606cb090bca0e00bbad4a,data/formal_outputs/2_2_version_228/long/7/7_6.json,d2e3966a1256870fa77b752a079af353b52ad44b3868678d5cb346f8e4cf3c6f,2.2,accepted,1.0,1.0,1.0,22,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/long/7/papers.jsonl
long,7,7_7,data/formal_corpus/long/7/7_7.pdf,1aab1ef2236f2ba0888829aec87e786b4737289cb76b4dc138b26581a8381a14,data/formal_outputs/2_2_version_228/long/7/7_7.json,0f5b856eea559e51615d72406d91f9e7a7f348fd115cb843d2ae6943261741ab,2.2,accepted,1.0,1.0,1.0,15,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/long/7/papers.jsonl
long,7,7_8,data/formal_corpus/long/7/7_8.pdf,08c00941ca39ada17430f571aca2db8ee39f5a68d0b6e70c7e9f219099cbce80,data/formal_outputs/2_2_version_228/long/7/7_8.json,45291b0e02f367f59213d54bbfc6e3e9f21a359871015853e3681a4b9e93c136,2.2,accepted,1.0,1.0,1.0,16,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/long/7/papers.jsonl
long,7,7_9,data/formal_corpus/long/7/7_9.pdf,49cfb7b76ab9b422da6d0c61d6ba8538b9b4dab1cc4b07a8e78dc767f1081165,data/formal_outputs/2_2_version_228/long/7/7_9.json,9675080cc1d90a7d5e11021ba22275bf291e6cb96fbdac33e66f2aace7df0b35,2.2,accepted,1.0,1.0,1.0,97,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/long/7/papers.jsonl
long,7,7_10,data/formal_corpus/long/7/7_10.pdf,21421f286b3e24e6e6c085ac369898260f4e8d9069000436553a44d0dde880aa,data/formal_outputs/2_2_version_228/long/7/7_10.json,1d19e5a81ac35cdfff1c38b6fa04720f150c7f1e05288a0921214bda018ec3fe,2.2,accepted,1.0,1.0,1.0,18,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/long/7/papers.jsonl
long,7,7_11,data/formal_corpus/long/7/7_11.pdf,da51a67f4fbd9705ed52f5d14d687e97c2cf51fc4cda9d7e57d25abb45d089b4,data/formal_outputs/2_2_version_228/long/7/7_11.json,84b4eeb75b5c9c9ecf949a4f825e98de35316b3d9f88d154b6208c6b9e634f75,2.2,accepted,0.6265,0.5,0.8387,17,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/long/7/papers.jsonl
long,7,7_12,data/formal_corpus/long/7/7_12.pdf,bc7fbaddfc6f87d5afeb8af7fe757d2224b30ff0d7e9e8f5be38495f46b9985d,data/formal_outputs/2_2_version_228/long/7/7_12.json,e5bbc75349b4984275eb4012ed6fe231e1cef2b10b79e1a33cfd6d81b30a177c,2.2,accepted,1.0,1.0,1.0,27,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/long/7/papers.jsonl
long,7,7_13,data/formal_corpus/long/7/7_13.pdf,7c3ab418cbab0a449556b28b68e2abc5f43ec4e31cfe1309e336031760bc1b43,data/formal_outputs/2_2_version_228/long/7/7_13.json,a2855e3cb5f8cb756bb74ca22654d458cc2c97ba94807e5c203d9d9b97a6c9e1,2.2,accepted,1.0,1.0,1.0,33,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/long/7/papers.jsonl
long,7,7_14,data/formal_corpus/long/7/7_14.pdf,75fb643f7860d0b2e870e9c8045b304298a9a0e81598ecdb8d552cc84751b20b,data/formal_outputs/2_2_version_228/long/7/7_14.json,b2ab6f2a56494403c94e69988155aa6b439465893aa910ad9dae0af611e62edd,2.2,accepted,0.6667,0.9355,0.5179,20,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/long/7/papers.jsonl
long,7,7_15,data/formal_corpus/long/7/7_15.pdf,5a5850acf16225001b5c20a075b6cfd4cf5188f0d4b85c228cf50ebba3e3568b,data/formal_outputs/2_2_version_228/long/7/7_15.json,71532beea8e9b8348483682c4c0db54719536a9a0d0b6d52438b707727d05917,2.2,accepted,0.7119,0.7241,0.7,24,8,recovery,1,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/recovery/long/7/7_15/attempt_1/papers.jsonl
long,7,7_16,data/formal_corpus/long/7/7_16.pdf,fb5dba8ee8112dbdd06fc6cace67853f67f8575719495946527e9c4656033c82,data/formal_outputs/2_2_version_228/long/7/7_16.json,119612ddcf9992ac2b17b603400a649a71f161bbbcb3561500fe48966d664d2c,2.2,accepted,1.0,1.0,1.0,30,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/long/7/papers.jsonl
long,7,7_17,data/formal_corpus/long/7/7_17.pdf,3fbc6ea67c73e968c3e76e0c32d235cb954dcfcce987675bc9ab8ecd6f8fe57f,data/formal_outputs/2_2_version_228/long/7/7_17.json,a681f6f7aba4048f0491fb8769a371f5263e2760eedfc2c5f5bdd082f94f93a0,2.2,accepted,0.8535,0.859,0.8481,17,8,recovery,2,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/recovery/long/7/7_17/attempt_2/papers.jsonl
long,7,7_18,data/formal_corpus/long/7/7_18.pdf,4fdb599e2626de2f0a7b612b576a31705900e616502e26e29ff818defa5fa9f0,data/formal_outputs/2_2_version_228/long/7/7_18.json,d2a1570b6c0fb505a61767920aa4bdd8c7b985dcd8825ebda4e4c4577cb9ed1b,2.2,accepted,1.0,1.0,1.0,24,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/long/7/papers.jsonl
long,7,7_19,data/formal_corpus/long/7/7_19.pdf,9930707dfc39827dfdd63d708a2552f05d17c1dba3645431d320f37c78c40860,data/formal_outputs/2_2_version_228/long/7/7_19.json,f065349684a4f2667df74acf0983da1e2ae456dde3761067dfddd521c7e4b80d,2.2,accepted,1.0,1.0,1.0,15,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/long/7/papers.jsonl
long,7,7_20,data/formal_corpus/long/7/7_20.pdf,42072aa88d757715bec8aa4a4cd8fa85afe1254fe34468b39b2639f4a3c64c69,data/formal_outputs/2_2_version_228/long/7/7_20.json,a9eb6a705a87d6be4598b12b93c458503695e0070613d615adc1bb98474d039a,2.2,accepted,1.0,1.0,1.0,34,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/long/7/papers.jsonl
long,7,7_21,data/formal_corpus/long/7/7_21.pdf,272f2357b2c4e77603d1b0b711ef46d76f0bbd61fb099e610024df3e81e503f4,data/formal_outputs/2_2_version_228/long/7/7_21.json,c3429e957f0df0283e45a6a1cc31a00a7e19f128b4ed20590511e1eb463f20e6,2.2,accepted,0.8819,0.8485,0.918,17,8,recovery,1,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/recovery/long/7/7_21/attempt_1/papers.jsonl
long,7,7_22,data/formal_corpus/long/7/7_22.pdf,61a363a17ccd2e85688839e721efeeed98567d810268b17b4a6320392da7856d,data/formal_outputs/2_2_version_228/long/7/7_22.json,86737a4a219641374cd3dcd5becd762cef338b1f951d9d2b2f5fc81967bf64fe,2.2,accepted,1.0,1.0,1.0,37,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/long/7/papers.jsonl
long,7,7_23,data/formal_corpus/long/7/7_23.pdf,5ed021573aaf1f8fe272cfc769d9f5cc4eda90bf81dd0bace8a47880d9a00b30,data/formal_outputs/2_2_version_228/long/7/7_23.json,9135b3e69d96f0d9e278ee0a89521288920390ba23bd56b7e82911af89fbb0d3,2.2,accepted,1.0,1.0,1.0,26,8,recovery,1,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/recovery/long/7/7_23/attempt_1/papers.jsonl
long,7,7_24,data/formal_corpus/long/7/7_24.pdf,d39234e06de75ca58b2e6f0f7069ae16305193c30173bb1c7a9b6aade5c7262a,data/formal_outputs/2_2_version_228/long/7/7_24.json,0bfe5750c72cb96411f9d83609f361ec996f74a85e78025f25d3e258e5b9482b,2.2,accepted,0.7885,0.7321,0.8542,23,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/long/7/papers.jsonl
long,7,7_25,data/formal_corpus/long/7/7_25.pdf,042b680f1d9abb6897804ed9845343b5a027c41e48dc7220a2103817e49edd3a,data/formal_outputs/2_2_version_228/long/7/7_25.json,42534a47ff27b58a9850b64b0a0378846f36010a1053431ff4a48f987eec6ce0,2.2,accepted,1.0,1.0,1.0,43,8,recovery,3,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/recovery/long/7/7_25/attempt_3/papers.jsonl
long,7,7_26,data/formal_corpus/long/7/7_26.pdf,cd683e169bf2fea468839c7e1cea493ea67e89acb1887056e55333aca60e75c5,data/formal_outputs/2_2_version_228/long/7/7_26.json,aa393b44834fb6dfb3950c8ff6d149e2c9132d9050d4a501fd140d3e7cea547f,2.2,accepted,1.0,1.0,1.0,23,8,recovery,1,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/recovery/long/7/7_26/attempt_1/papers.jsonl
short,1,1_1,data/formal_corpus/short/1/1_1.pdf,88823d27437dee32ddcf1f89b24ffebca6fc295658f05c7597bb137b9aed95f3,data/formal_outputs/2_2_version_228/short/1/1_1.json,3e4055dd0aa3a26fec3359f9c83ecee1b0c5da5294289d75b32646a0e488d2cf,2.2,accepted,0.9326,0.989,0.8824,10,4,preflight_smoke,preflight_smoke,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/recovery/short/1/1_1/preflight_smoke/papers.jsonl
short,1,1_2,data/formal_corpus/short/1/1_2.pdf,50c2a8a548bddbe3f0fcf5dbf15dd8ab4664cccc6e461ca79cc0259f916c2f2d,data/formal_outputs/2_2_version_228/short/1/1_2.json,23e6c79a3347bd98355267517e0c2581da6c403fda9e4f5ddaa7db53e3e71785,2.2,accepted,1.0,1.0,1.0,22,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/1/papers.jsonl
short,1,1_3,data/formal_corpus/short/1/1_3.pdf,33645093a090965157f70e38d5fe8720896ef9bdbb85fccb1d2db6124feb5360,data/formal_outputs/2_2_version_228/short/1/1_3.json,2bae8871a1122ac93b8195791ab7eac940273b56f9a49929a348a569c1ac0117,2.2,accepted,0.8661,0.9821,0.7746,29,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/1/papers.jsonl
short,1,1_4,data/formal_corpus/short/1/1_4.pdf,31162c68078cbc9c60877248aaa0fd3f50f266f87c2e9199629e105a9f84bc2c,data/formal_outputs/2_2_version_228/short/1/1_4.json,d83693d4124f3c4a8fce9ce2710cedce8eba89e066015373cb635fcea0434cf3,2.2,accepted,1.0,1.0,1.0,11,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/1/papers.jsonl
short,1,1_5,data/formal_corpus/short/1/1_5.pdf,7c03df7b4ceaacc8e0ed87257786ebff4a2c022ca62f3202b2d70abf116b253b,data/formal_outputs/2_2_version_228/short/1/1_5.json,95f102b7ab1f922b64d8d62f7659272f9225d5da7244970e86b07125c3c562a4,2.2,accepted,1.0,1.0,1.0,17,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/1/papers.jsonl
short,1,1_6,data/formal_corpus/short/1/1_6.pdf,3666f3a32ef8b9795417e204a910f9ca09c95e3342e11144f401e05072a6b673,data/formal_outputs/2_2_version_228/short/1/1_6.json,6f87a3282e651990d59fbc43c0826d5a21bcb24410f9cda86472647306b8574c,2.2,accepted,1.0,1.0,1.0,25,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/1/papers.jsonl
short,2,2_1,data/formal_corpus/short/2/2_1.pdf,1ea250895f1c34cf87596deafd09412431b7e189399d3d861cdafa5aa6374bea,data/formal_outputs/2_2_version_228/short/2/2_1.json,879ad01f65b8173677e1abf91a88872378c3421393967cdeb11acfc20ab819f2,2.2,accepted,1.0,1.0,1.0,19,8,recovery,2,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/recovery/short/2/2_1/attempt_2/papers.jsonl
short,2,2_2,data/formal_corpus/short/2/2_2.pdf,fb113e46ded0aac3146c68e408f8139e60208eef7907f274f21417828266b9f5,data/formal_outputs/2_2_version_228/short/2/2_2.json,5ee27c062cc320c889123fbe31dd5f9407c6838e4f295aefe659e054d140ea8e,2.2,accepted,1.0,1.0,1.0,8,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/2/papers.jsonl
short,2,2_3,data/formal_corpus/short/2/2_3.pdf,550590e42f74a44d8138ab80a5c3b8c39c696a659fc0c3aba44223a5f6fb01f4,data/formal_outputs/2_2_version_228/short/2/2_3.json,b8a407d04619dd046719d5a9c1d78dda7adb7eb40d7cd229c9e8d04fc71a9520,2.2,accepted,0.8438,0.8438,0.8438,14,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/2/papers.jsonl
short,2,2_4,data/formal_corpus/short/2/2_4.pdf,fd1e07117911e6143958b1b6cb4a521a3478de4d33c84cf8b3f3400dbc6c27ef,data/formal_outputs/2_2_version_228/short/2/2_4.json,e445bc164248df965531605ac229810afe47a4781961ea34d5c5c91fc92ddfd4,2.2,accepted,1.0,1.0,1.0,18,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/2/papers.jsonl
short,2,2_5,data/formal_corpus/short/2/2_5.pdf,6e572a2093120fcda3c778b56e20ff48914d160a7a213ac4972e8fd2c140d16e,data/formal_outputs/2_2_version_228/short/2/2_5.json,ae37500b0e2f5a9145632a54535b2454c95cd16375145ca3a1d2cdf5b4932d58,2.2,accepted,1.0,1.0,1.0,14,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/2/papers.jsonl
short,2,2_6,data/formal_corpus/short/2/2_6.pdf,aadc7b70fa6df83b016ab211dcc61ce5527642db84dec8be0c8fbcfe5fa5d216,data/formal_outputs/2_2_version_228/short/2/2_6.json,047520de85bac7057ee1abb12bb68eefeebcbb50bc4f0731ef8a935aca18dc52,2.2,accepted,0.9351,0.973,0.9,10,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/2/papers.jsonl
short,3,3_1,data/formal_corpus/short/3/3_1.pdf,7ee48193f168c6093cbc90961550f21d618ad2bdd8f93753bfb5e07c02ab79f2,data/formal_outputs/2_2_version_228/short/3/3_1.json,14c8a349df21a950634697a8124d8bef787616ea6479a623db3ac8e304e64797,2.2,accepted,0.8,0.9143,0.7111,15,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/3/papers.jsonl
short,3,3_2,data/formal_corpus/short/3/3_2.pdf,7902153953e75f121276e05643d3e4f5217c71c26063f57dcf2870f0429768d3,data/formal_outputs/2_2_version_228/short/3/3_2.json,22c40159e26d0be3b3544a11c84216a9ae5b2a10d4fe78808a025bd3022bfa21,2.2,accepted,1.0,1.0,1.0,15,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/3/papers.jsonl
short,3,3_3,data/formal_corpus/short/3/3_3.pdf,274f8c7de9f2ccfd48cd620beebf46926775704ad873b57bcc40b3f8921fbb5c,data/formal_outputs/2_2_version_228/short/3/3_3.json,28c1262eff4fdd115f4e7f65da327a95ed5147aa197b036e20ba4c02a808444f,2.2,accepted,1.0,1.0,1.0,14,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/3/papers.jsonl
short,3,3_4,data/formal_corpus/short/3/3_4.pdf,f5eb311530800cb9d620b9e95a1567e7234241fdda8dc811ad7195ce2639d736,data/formal_outputs/2_2_version_228/short/3/3_4.json,cab66a0474ae0b4426ac33f5a4096a192be541cba64f47daded44b32a70b8884,2.2,accepted,1.0,1.0,1.0,14,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/3/papers.jsonl
short,3,3_5,data/formal_corpus/short/3/3_5.pdf,a17f75cbaad5c3818291cfb1696979e0b1b3f383b27f320fee3dda4cdcdbeca1,data/formal_outputs/2_2_version_228/short/3/3_5.json,34725ca888acea453c7d30b2de143c2b92ae79456bae045452ad524c78f5d8a7,2.2,accepted,1.0,1.0,1.0,23,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/3/papers.jsonl
short,3,3_6,data/formal_corpus/short/3/3_6.pdf,c9b19202984d4540dc3207b04375fbb9065df04e187388e9e54200994c0a68de,data/formal_outputs/2_2_version_228/short/3/3_6.json,e1a48e939dbc7a1d43507a633d7d812059c6c7316687931af0bc78ca49e14612,2.2,accepted,1.0,1.0,1.0,23,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/3/papers.jsonl
short,3,3_7,data/formal_corpus/short/3/3_7.pdf,e477d5812f23deccfef2ac5047ab96ed4e63992dc39bbb6c47fa6af596f1e2af,data/formal_outputs/2_2_version_228/short/3/3_7.json,871b5fa3d4d9a44160cfad113eedd65a6fcc3499f59a2b0accba8b7daa7fed7a,2.2,accepted,1.0,1.0,1.0,54,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/3/papers.jsonl
short,4,4_1,data/formal_corpus/short/4/4_1.pdf,0f0b8858444dd37bb5c000d5cb4385959c72ca62251332c5b8d584a53cf8333f,data/formal_outputs/2_2_version_228/short/4/4_1.json,06d0abd934f20061d5a5bf11ab4349d5bef4ccfd58d6a8fc3679f79754bf60d7,2.2,accepted,1.0,1.0,1.0,10,8,recovery,1,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/recovery/short/4/4_1/attempt_1/papers.jsonl
short,4,4_2,data/formal_corpus/short/4/4_2.pdf,5d92672291e28424d5d64c974242f63d9163e5df8fa52fbaab755ff2260143fe,data/formal_outputs/2_2_version_228/short/4/4_2.json,14e7f6bac8027402673b7639eb7209a5f9a689566347a23f5bf58f15ee9235ce,2.2,accepted,1.0,1.0,1.0,14,8,recovery,1,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/recovery/short/4/4_2/attempt_1/papers.jsonl
short,4,4_3,data/formal_corpus/short/4/4_3.pdf,d1c276f787e47ae28dea9e0bece30f4b7fa2e8a1a6536558d84b3845fdd19c5f,data/formal_outputs/2_2_version_228/short/4/4_3.json,038e99eab1c109a6d9f1e3b03f40b350a3a3b055f9a7bead59de1d95e5243abd,2.2,accepted,1.0,1.0,1.0,15,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/4/papers.jsonl
short,4,4_4,data/formal_corpus/short/4/4_4.pdf,2e24f23729ffc4ea9fb1dba1b5cbc7cd1573117ab00b827d68733bc4d6ed76d2,data/formal_outputs/2_2_version_228/short/4/4_4.json,d850eb5246064845873ae130cb909fe674b1d06346a3b0bc74c2e6253a5e7e35,2.2,accepted,1.0,1.0,1.0,13,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/4/papers.jsonl
short,4,4_5,data/formal_corpus/short/4/4_5.pdf,6d10c32115fbf2d3d847081c6ec439f9d71c0be6084da2ece3f0f08ddc9e541d,data/formal_outputs/2_2_version_228/short/4/4_5.json,ad624b35b44b9450a77d58a18fdf55a40e5255553c130e760a95373f9b02b81e,2.2,accepted,1.0,1.0,1.0,13,8,recovery,1,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/recovery/short/4/4_5/attempt_1/papers.jsonl
short,4,4_6,data/formal_corpus/short/4/4_6.pdf,f674a7c954639c86dcbd8b8ff2186df2eae122915c791c9d114877ccc5c2f00f,data/formal_outputs/2_2_version_228/short/4/4_6.json,645008fe15c725e633dbcbadbee77c0693066df8de0c606f376031b444127182,2.2,accepted,0.8679,0.92,0.8214,27,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/4/papers.jsonl
short,5,5_1,data/formal_corpus/short/5/5_1.pdf,6daa8c9fc2e0a59ff4f91157a04993cdf93d3df40335ecaa8cab4d8b5db04572,data/formal_outputs/2_2_version_228/short/5/5_1.json,7623d6780bca1cf7fb4302b306be4cc6e30f2b549994ccb95706085e80d59afe,2.2,accepted,1.0,1.0,1.0,15,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/5/papers.jsonl
short,5,5_2,data/formal_corpus/short/5/5_2.pdf,40521b218427090859d60b048d2a31ab561485f3f5883a9d90f4d1f699a5b9bf,data/formal_outputs/2_2_version_228/short/5/5_2.json,bad2f797727c772d48887fe15b9752d6e3dbf3f9a36a0f8a909245478d3656a6,2.2,accepted,1.0,1.0,1.0,4,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/5/papers.jsonl
short,5,5_3,data/formal_corpus/short/5/5_3.pdf,8542c61bb44e1e77dec9d5d71178d21a07db24e19302345a392079f513cd544e,data/formal_outputs/2_2_version_228/short/5/5_3.json,31751dc8e9e40556c39a8c04b1d90054b3cd6b74cfd236aa705df8bf5faf401c,2.2,accepted,0.9538,0.9841,0.9254,14,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/5/papers.jsonl
short,5,5_4,data/formal_corpus/short/5/5_4.pdf,351b6205e9379e3a7e20760e63a2918d08b4fa9491da0254efd8125855356fa5,data/formal_outputs/2_2_version_228/short/5/5_4.json,37ec1cdf2e45b9f7e30a46450f728f784e394c767f42c84d4428a2c15b46139a,2.2,accepted,0.9787,0.9787,0.9787,22,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/5/papers.jsonl
short,5,5_5,data/formal_corpus/short/5/5_5.pdf,c980a3d2c7a3e7ff97f695c13eef3df05c08c44cb330c8705837f233d01b4ef1,data/formal_outputs/2_2_version_228/short/5/5_5.json,dd7ec0285110196874801b93aa941e6055ae97667bf8319f7c1a7abe36509c34,2.2,accepted,1.0,1.0,1.0,15,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/5/papers.jsonl
short,5,5_6,data/formal_corpus/short/5/5_6.pdf,1316444f00dd64410860fa01a637d81a8bcce378bfdbdbeed7da12e6a834a751,data/formal_outputs/2_2_version_228/short/5/5_6.json,c3a58d66ab231d524cd9c6eb74ca5ec69c77f577e61b98a446a6525062c55eb3,2.2,accepted,1.0,1.0,1.0,27,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/5/papers.jsonl
short,5,5_7,data/formal_corpus/short/5/5_7.pdf,6859405a82ac3919f9c5963dc9bc30ad9acebe109d781ec8e63211bfdb3c3727,data/formal_outputs/2_2_version_228/short/5/5_7.json,7651f495fd2cd295e4b003d9f3e12aaea9e2d5d2f0713b4f9c62570c4da8483a,2.2,accepted,1.0,1.0,1.0,24,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/5/papers.jsonl
short,6,6_1,data/formal_corpus/short/6/6_1.pdf,3bdcfbfdfd4a483623e538c0108e1244ff5e4b00177264d092aa38c839fdce90,data/formal_outputs/2_2_version_228/short/6/6_1.json,af8fcc785b65e678442afd8403da788fc489f55ef8e88c4d2dabbe5cb6a7f949,2.2,accepted,1.0,1.0,1.0,48,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/6/papers.jsonl
short,6,6_2,data/formal_corpus/short/6/6_2.pdf,da42249cb1af03d0c095d730b8313a640ce9d55beef75e327b6e0eed7ba0bf12,data/formal_outputs/2_2_version_228/short/6/6_2.json,4d8934c911ca5916b4a35b8d101d702cceb816dffcec8737242c6ea2121106c0,2.2,accepted,1.0,1.0,1.0,28,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/6/papers.jsonl
short,6,6_3,data/formal_corpus/short/6/6_3.pdf,f500496b888614e68893543f57a2574cc824a1e46af554972ab7b832cecd1bf4,data/formal_outputs/2_2_version_228/short/6/6_3.json,1167959e9fc10a128cc7717ac9612dddc2d4a02f5544f5c445a2171167cb0dde,2.2,accepted,1.0,1.0,1.0,8,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/6/papers.jsonl
short,6,6_4,data/formal_corpus/short/6/6_4.pdf,6d7d419ff8f2685726b6fddf7f4c31a6608a92d047da0166460ce18e30cf12b4,data/formal_outputs/2_2_version_228/short/6/6_4.json,d3982a5646959d7afb4905d4a28d2543f5e18027e9d8eb87ba65080f206d96b8,2.2,accepted,0.8364,0.8519,0.8214,12,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/6/papers.jsonl
short,6,6_5,data/formal_corpus/short/6/6_5.pdf,9d19c372ad1342be7e30b6cfd5f1a1ea7a3ae273c2d1dc77b70877ef11b88d45,data/formal_outputs/2_2_version_228/short/6/6_5.json,485bdc0e17c52c63bcb600188564611a13523d1539d54c6b2080ed3879e2c6b7,2.2,accepted,0.9459,0.9722,0.9211,10,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/6/papers.jsonl
short,6,6_6,data/formal_corpus/short/6/6_6.pdf,0c798646a0cb6cfbb8d6b9f416a1e36172441c0ea60f588d4342a4632e821252,data/formal_outputs/2_2_version_228/short/6/6_6.json,b1ea91b81b7abec30669dcf7e9eef10d0dff9afcce7eb2d555c917ae694da426,2.2,accepted,0.713,0.5616,0.9762,12,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/6/papers.jsonl
short,7,7_1,data/formal_corpus/short/7/7_1.pdf,eee5af8a97e2bb545d4d66eb632bb1a51a7a0282bdf8c23be5df72f749df7a01,data/formal_outputs/2_2_version_228/short/7/7_1.json,fb801a64bd2989ee15e7dc19e5c9e0bb28637ac3a85c4be0564521c11b3fa2e7,2.2,accepted,1.0,1.0,1.0,17,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/7/papers.jsonl
short,7,7_2,data/formal_corpus/short/7/7_2.pdf,829b1215b72c4a5090b0f4fb9d44b07c32e203157f5a69bec881acef3d942b40,data/formal_outputs/2_2_version_228/short/7/7_2.json,a4c51f34d825e7c2a328372689a95676d82f8c0bd070a377776cd677e4b4539f,2.2,accepted,0.896,0.8615,0.9333,17,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/7/papers.jsonl
short,7,7_3,data/formal_corpus/short/7/7_3.pdf,22a159cf37e29084eae5eaab1d007c62c91aff4e4d25ffbeba2b3b2c75e6ce47,data/formal_outputs/2_2_version_228/short/7/7_3.json,0ca4d86c7e8a8eefd61e38d40af30407e1f55654e86d6a08a562e2f50787a79f,2.2,accepted,1.0,1.0,1.0,11,8,recovery,2,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/recovery/short/7/7_3/attempt_2/papers.jsonl
short,7,7_4,data/formal_corpus/short/7/7_4.pdf,aac6510666a6f44acb9908db2209e5d1598d62e02c06ce7c5ca5bc7eb3dd7f2a,data/formal_outputs/2_2_version_228/short/7/7_4.json,7207c92d2661da0406f3f8687c353621feca846444a9fd06859c07fa680edfee,2.2,accepted,0.8033,0.7424,0.875,16,8,recovery,1,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/recovery/short/7/7_4/attempt_1/papers.jsonl
